"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateuncertaintyinmeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","inCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","gbifID","collectionCode","occurrenceID","taxonID","recordedBy","catalogNumber","institutionCode","eventTime","identifiedBy","http...unknown.org.captive","identificationID","occurrenceRemarks","identificationRemarks","informationWithheld","name","recordNumber","http...unknown.org.taxonRankID","identificationVerificationStatus","vernacularName","taxonConceptID","http...unknown.org.species","locality","dynamicProperties","verbatimSRS","associatedReferences","verbatimCoordinateSystem","eventRemarks","depth","depthAccuracy","organismQuantity","organismQuantityType","eventID","samplingEffort","samplingProtocol","datasetID","nameAccordingTo","continent","institutionID","language","type","ownerInstitutionCode","coordinatePrecision","elevation","institutionKey","collectionKey","habitat","preparations","verbatimElevation","elevationAccuracy","waterBody","rights","georeferenceSources"
2350377796,"Macrocystis pyrifera (Linnaeus) C.Agardh",36.963658,-122.001878,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T17:54:21.454+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-08-12T02:20:57",5,"California",2019,8,11,"2019-08-11T18:54:46","2019-08-12T16:25:26.000+00:00","2022-03-08T17:54:21.454+00:00","https://www.inaturalist.org/observations/30660926","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","US","United States of America","Jasper Barnes","30660926","thetorterra","Sun Aug 11 2019 18:54:46 GMT-0700 (PDT)","iNaturalist research-grade observations","Santa Cruz Small Craft Harbor, Santa Cruz, CA, US",2350377796,"Observations","https://www.inaturalist.org/observations/30660926","124748","Jasper Barnes","30660926","iNaturalist","01:54:46Z","Jasper Barnes","wild",66439487,NA,NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2350397805,"Macrocystis pyrifera (Linnaeus) C.Agardh",47.034056,-124.176503,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T17:44:33.893+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-08-12T21:13:45",7,"Washington",2019,8,12,"2019-08-12T14:12:13","2019-08-13T03:58:26.000+00:00","2022-03-08T17:44:33.893+00:00","https://www.inaturalist.org/observations/30710937","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","US","United States of America","olsonjennifera","30710937","olsonjennifera","2019-08-12 2:12:13 PM PDT","iNaturalist research-grade observations","Grays Harbor County, WA, USA",2350397805,"Observations","https://www.inaturalist.org/observations/30710937","124748","olsonjennifera","30710937","iNaturalist","21:12:13Z","olsonjennifera","wild",66546658,NA,NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2350403145,"Macrocystis pyrifera (Linnaeus) C.Agardh",32.866888,-117.254417,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T17:26:26.239+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-08-13T03:57:16",5,"California",2019,8,12,"2019-08-12T08:53:10","2019-08-13T04:35:58.000+00:00","2022-03-08T17:26:26.239+00:00","https://www.inaturalist.org/observations/30728575","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","US","United States of America","bbesom","30728575","bbesom","Mon Aug 12 2019 08:53:10 GMT-0700 (PDT)","iNaturalist research-grade observations","8696–8698 Charles F Kennel Way, , CA, US",2350403145,"Observations","https://www.inaturalist.org/observations/30728575","124748","bbesom","30728575","iNaturalist","15:53:10Z","Heather Fulton-Bennett","wild",66591806,NA,NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2350408734,"Macrocystis pyrifera (Linnaeus) C.Agardh",33.583563,-117.86032,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T17:52:51.572+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-08-13T03:57:26",6,"California",2019,8,12,"2019-08-12T19:12:54","2019-08-13T06:00:41.000+00:00","2022-03-08T17:52:51.572+00:00","https://www.inaturalist.org/observations/30727352","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","US","United States of America","brettgiannos","30727352","brettgiannos","Mon Aug 12 2019 19:12:54 GMT-0700 (PDT)","iNaturalist research-grade observations","8471 E Coast Hwy, Newport Beach, CA, US",2350408734,"Observations","https://www.inaturalist.org/observations/30727352","124748","brettgiannos","30727352","iNaturalist","02:12:54Z","Heather Fulton-Bennett","wild",66591816,NA,NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2350413808,"Macrocystis pyrifera (Linnaeus) C.Agardh",48.833667,-125.145776,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","CA","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T18:05:43.192+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-08-13T16:37:31",16,"British Columbia",2019,8,13,"2019-08-13T09:24:10","2019-08-27T22:37:40.000+00:00","2022-03-08T18:05:43.192+00:00","https://www.inaturalist.org/observations/30757246","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","CA","Canada","josccrichton","30757246","josccrichton","Tue Aug 13 2019 09:24:10 GMT-0700 (PDT)","iNaturalist research-grade observations","2–136 Pachena Rd, , BC, CA",2350413808,"Observations","https://www.inaturalist.org/observations/30757246","124748","josccrichton","30757246","iNaturalist","16:24:10Z","jey42","wild",66649388,"11 drift",NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2350417565,"Macrocystis pyrifera (Linnaeus) C.Agardh",48.938589,-125.560803,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","CA","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T17:39:18.038+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-08-13T23:15:37",179,"British Columbia",2019,8,13,"2019-08-13T00:00:00","2019-08-13T23:29:09.000+00:00","2022-03-08T17:39:18.038+00:00","https://www.inaturalist.org/observations/30780434","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","CA","Canada","wildpacifictrail","30780434","wildpacifictrail","2019/08/13 11:20 AM UTC","iNaturalist research-grade observations","Wild Pacific Trail, Ucluelet, BC V0R 3A0, Canada",2350417565,"Observations","https://www.inaturalist.org/observations/30780434","124748","wildpacifictrail","30780434","iNaturalist",NA,"wildpacifictrail","wild",66698088,NA,NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2350423773,"Macrocystis pyrifera (Linnaeus) C.Agardh",32.552431,-117.126372,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T18:06:10.260+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-08-14T16:16:32",NA,"California",2019,8,12,"2019-08-12T15:20:00","2021-03-02T06:18:30.000+00:00","2022-03-08T18:06:10.260+00:00","https://www.inaturalist.org/observations/30816692","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","US","United States of America","hikingsandiego","30816692","hikingsandiego","2019/08/12 3:20 PM PDT","iNaturalist research-grade observations","Imperial Beach, CA, USA",2350423773,"Observations","https://www.inaturalist.org/observations/30816692","124748","hikingsandiego","30816692","iNaturalist","22:20:00Z","hikingsandiego","wild",66785803,NA,NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2350432175,"Macrocystis pyrifera (Linnaeus) C.Agardh",33.605377,-117.887292,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T18:06:10.255+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-08-14T21:29:48",10,"California",2019,8,14,"2019-08-14T13:18:45","2019-08-15T03:00:03.000+00:00","2022-03-08T18:06:10.255+00:00","https://www.inaturalist.org/observations/30836003","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","US","United States of America","mira","30836003","miram","Wed Aug 14 2019 13:18:45 GMT-0700 (PDT)","iNaturalist research-grade observations","122 Crystal Ave, Newport Beach, CA, US",2350432175,"Observations","https://www.inaturalist.org/observations/30836003","124748","mira","30836003","iNaturalist","20:18:45Z","mira","wild",66822877,NA,NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2350439398,"Macrocystis pyrifera (Linnaeus) C.Agardh",34.142225,-119.196754,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T17:51:03.013+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-08-15T04:16:41",15,"California",2019,8,14,"2019-08-14T02:26:00","2019-08-15T20:11:43.000+00:00","2022-03-08T17:51:03.013+00:00","https://www.inaturalist.org/observations/30854317","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","US","United States of America","Omar Ruiz","30854317","omarrtheinaturalist","2019/08/14 2:26 AM HST","iNaturalist research-grade observations","Port Hueneme, CA, USA",2350439398,"Observations","https://www.inaturalist.org/observations/30854317","124748","Omar Ruiz","30854317","iNaturalist","12:26:00Z","Omar Ruiz","wild",66863388,NA,NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2350440754,"Macrocystis pyrifera (Linnaeus) C.Agardh",-45.828547,170.642904,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","NZ","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T17:51:28.809+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-08-15T08:49:27",4,"Otago",2019,8,15,"2019-08-15T17:12:37","2019-08-23T23:46:00.000+00:00","2022-03-08T17:51:28.809+00:00","https://www.inaturalist.org/observations/30856461","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","NZ","New Zealand","Tyler Feary","30856461","helvetica_","2019-08-15 5:12:37 PM NZST","iNaturalist research-grade observations","Dunedin, NZ-OT, NZ",2350440754,"Observations","https://www.inaturalist.org/observations/30856461","124748","Tyler Feary","30856461","iNaturalist","05:12:37Z","Clinton Duffy","wild",66879326,"Growing near the warf at Portobello Marine Lab",NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2350445643,"Macrocystis pyrifera (Linnaeus) C.Agardh",48.858242,-125.160318,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","CA","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T17:27:24.363+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-08-15T22:04:29",12,"British Columbia",2019,8,15,"2019-08-15T08:08:27","2019-08-26T13:18:32.000+00:00","2022-03-08T17:27:24.363+00:00","https://www.inaturalist.org/observations/30892648","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","CA","Canada","laraaa","30892648","laraaa","Thu Aug 15 2019 08:08:27 GMT-0700 (PDT)","iNaturalist research-grade observations","Alberni-Clayoquot, CA-BC, CA",2350445643,"Observations","https://www.inaturalist.org/observations/30892648","124748","laraaa","30892648","iNaturalist","15:08:27Z","Randal","wild",66957862,"LCC27 Location: Vancouver Island, Bamfield, Wizard Island, West side Subtidal, found submerged in exposed area Epilithic on bedrock Associated species: Egregia menziesii, alaria marginata.",NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2350446942,"Macrocystis pyrifera (Linnaeus) C.Agardh",48.857883,-125.160797,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T18:06:33.516+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-08-15T22:16:39",NA,"British Columbia",2019,8,15,"2019-08-15T08:34:17","2021-05-20T23:28:46.000+00:00","2022-03-08T18:06:33.516+00:00","https://www.inaturalist.org/observations/30900043","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","CA","Canada","Sarah Vermaak","30900043","svermaak","2019-08-15 8:34:17 AM PDT","iNaturalist research-grade observations","Alberni-Clayoquot A, BC, Canada",2350446942,"Observations","https://www.inaturalist.org/observations/30900043","124748","Sarah Vermaak","30900043","iNaturalist","15:34:17Z","Sarah Vermaak","wild",66958951,"SKV38",NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2350447511,"Macrocystis pyrifera (Linnaeus) C.Agardh",48.858213,-125.160299,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","CA","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T17:42:57.032+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-08-16T05:14:57",8,"British Columbia",2019,8,15,"2019-08-15T08:14:09","2019-08-27T15:17:07.000+00:00","2022-03-08T17:42:57.032+00:00","https://www.inaturalist.org/observations/30907246","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","CA","Canada","danjabff","30907246","danjabff","Thu Aug 15 2019 08:14:09 GMT-0700 (PDT)","iNaturalist research-grade observations","Alberni-Clayoquot, CA-BC, CA",2350447511,"Observations","https://www.inaturalist.org/observations/30907246","124748","danjabff","30907246","iNaturalist","15:14:09Z","katychiton","wild",66994385,NA,NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2366042021,"Macrocystis pyrifera (Linnaeus) C.Agardh",48.858176,-125.160311,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T18:06:01.439+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-08-17T16:04:07",5,"British Columbia",2019,8,15,"2019-08-15T08:14:40","2019-08-27T17:29:10.000+00:00","2022-03-08T18:06:01.439+00:00","https://www.inaturalist.org/observations/30884972","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","CA","Canada","ameijer","30884972","ameijer","2019-08-15 8:14:40 AM PDT","iNaturalist research-grade observations","Alberni-Clayoquot, CA-BC, CA",2366042021,"Observations","https://www.inaturalist.org/observations/30884972","124748","ameijer","30884972","iNaturalist","15:14:40Z","ameijer","wild",67169311,"AMM16 Subtidal epilithic wizard west",NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2366042235,"Macrocystis pyrifera (Linnaeus) C.Agardh",48.858009,-125.160649,"","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","CA","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T17:53:23.489+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-08-16T02:39:41",5,"British Columbia",2019,8,15,"2019-08-15T08:55:49","2019-08-27T17:25:44.000+00:00","2022-03-08T17:53:23.489+00:00","https://www.inaturalist.org/observations/30892488","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","CA","Canada","Jason Vukelic","30892488","s33w33ds","2019-08-15 8:55:49 AM PDT","iNaturalist research-grade observations","Wizard Islet",2366042235,"Observations","https://www.inaturalist.org/observations/30892488","124748","Jason Vukelic","30892488","iNaturalist","15:55:49Z","Jason Vukelic","wild",66982760,"JMV21 Habit - epilithic Habitat - bedrock, high subtidal, horizontal aspect, wave exposed",NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2366058921,"Macrocystis pyrifera (Linnaeus) C.Agardh",-45.827972,170.640075,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","NZ","DWC_ARCHIVE","2022-03-08T14:18:01.172+00:00","2022-03-08T17:42:08.790+00:00",295,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5422328,4,98,7073593,560,7740,3195765,5422328,5422328,"Macrocystis pyrifera (Linnaeus) C.Agardh","Chromista","Ochrophyta","Laminariales","Laminariaceae","Macrocystis","Macrocystis pyrifera","Macrocystis","pyrifera","SPECIES","ACCEPTED","NE","2019-08-17T01:16:35",8,"Otago",2019,8,15,"2019-08-15T17:12:32","2019-08-23T23:45:27.000+00:00","2022-03-08T17:42:08.790+00:00","https://www.inaturalist.org/observations/30965035","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Phaeophyceae","NZ","New Zealand","gracecowley","30965035","gracecowley","Thu Aug 15 2019 17:12:32 GMT+1200 (GMT+12)","iNaturalist research-grade observations","Otago Harbour, NZ",2366058921,"Observations","https://www.inaturalist.org/observations/30965035","124748","gracecowley","30965035","iNaturalist","05:12:32Z","Heather Fulton-Bennett","wild",67104310,NA,NA,NA,"Macrocystis pyrifera (Linnaeus) C.Agardh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
